date,sst,threshold,region
2017-08-01,18.005297280736315,21.269171340498833,roi_test
2017-08-02,18.087351140790197,21.147479850937597,roi_test
2017-08-03,17.955524125727663,21.201825201803278,roi_test
2017-08-04,17.59754109533369,21.33383860741689,roi_test
2017-08-05,17.40443248110145,21.318619077988874,roi_test
2017-08-06,17.321669574134166,21.091507349952792,roi_test
2017-08-07,17.442055360682257,20.894845028855826,roi_test
2017-08-08,17.60516241175991,20.8838912231997,roi_test
2017-08-09,17.818068503685918,20.829858659563666,roi_test
2017-08-10,18.11286570001186,20.796728786429288,roi_test
2017-08-11,18.24779807794512,20.69190886183589,roi_test
2017-08-12,17.78099397872861,20.480132086561216,roi_test
2017-08-13,17.60857452808365,20.41376964103716,roi_test
2017-08-14,17.726406557746053,20.228511908111546,roi_test
2017-08-15,17.88353241669952,19.874458054310224,roi_test
2017-08-16,17.9021339560941,20.05446536987365,roi_test
2017-08-17,17.947203266367787,20.274810076719586,roi_test
2017-08-18,18.017529903146905,20.390979441391057,roi_test
2017-08-19,17.974342068241086,20.483688700893502,roi_test
2017-08-20,17.851663821725307,20.42824704720099,roi_test
2017-08-21,17.791852338166624,20.307607842033857,roi_test
2017-08-22,17.80320965654367,20.323584344694364,roi_test
2017-08-23,17.862415011285965,20.370510588809044,roi_test
2017-08-24,17.880645457785413,20.181858684574166,roi_test
2017-08-25,17.829535868144802,20.00605544196633,roi_test
2017-08-26,17.780437808332216,19.861725785172553,roi_test
2017-08-27,17.80947090344081,19.76511604859532,roi_test
2017-08-28,17.958978009541493,19.649555470103103,roi_test
2017-08-29,18.182126953161614,19.65449066171459,roi_test
2017-08-30,18.21263128935239,19.627313718869786,roi_test
2017-08-31,18.079528740159915,19.6289957982405,roi_test
2018-06-01,14.806370104981463,12.768259646226861,roi_test
2018-06-02,15.663100235723725,13.769682648358993,roi_test
2018-06-03,16.03754465932608,14.04453883813847,roi_test
2018-06-04,15.831261653317325,14.285653117242832,roi_test
2018-06-05,15.221764113722625,14.62623448569088,roi_test
2018-06-06,14.960513777644374,14.718169952417563,roi_test
2018-06-07,15.217784072080194,15.006730224531513,roi_test
2018-06-08,15.843513596318473,15.419358919047337,roi_test
2018-06-09,15.93732781852401,15.666619209293879,roi_test
2018-06-10,16.331716281192765,15.701588508938107,roi_test
2018-06-11,16.308280029762457,15.364777187947457,roi_test
2018-06-12,15.987360269612921,15.251729943163692,roi_test
2018-06-13,16.181592729455453,15.252911344125355,roi_test
2018-06-14,16.50612187603557,15.174515078188982,roi_test
2018-06-15,16.721157797327646,15.212968805687394,roi_test
2018-06-16,17.20863067659581,15.233229821237622,roi_test
2018-06-17,17.430249917152814,15.43407542533437,roi_test
2018-06-18,17.178994704032327,15.737399817423537,roi_test
2018-06-19,16.79174260471571,15.951607298056036,roi_test
2018-06-20,16.66324604678205,16.42023181582282,roi_test
2018-06-21,16.203309635910013,16.453187897432045,roi_test
2018-06-22,15.345196175898643,16.24982661489498,roi_test
2018-06-23,15.295190173385109,16.26379252562012,roi_test
2018-06-24,15.490305878086438,16.526918397078777,roi_test
2018-06-25,15.948490180262999,16.9137269669174,roi_test
2018-06-26,16.186675795489347,17.205643394421408,roi_test
2018-06-27,16.81714724290798,17.31349505730523,roi_test
2018-06-28,17.310671468677498,17.317564292547534,roi_test
2018-06-29,16.713108301601274,17.479162680622498,roi_test
2018-06-30,16.425490174010342,17.761078357812345,roi_test
2018-07-01,16.25561466364039,17.71990436620334,roi_test
2018-07-02,16.27259008459792,17.692419825802048,roi_test
2018-07-03,16.787100973532674,17.959156834424398,roi_test
2018-07-04,17.068259958857766,18.330868582468902,roi_test
2018-07-05,17.123505843071765,18.610026042155113,roi_test
2018-07-06,17.174101780120438,18.075714986900778,roi_test
2018-07-07,17.519685555826474,18.083068222318094,roi_test
2018-07-08,17.80776006202597,18.38044399842432,roi_test
2018-07-09,17.809500478325273,18.653615263891773,roi_test
2018-07-10,17.891745918603437,18.668060281492885,roi_test
2018-07-11,17.93022265573707,18.895254575353434,roi_test
2018-07-12,18.073421495251143,19.220330982348855,roi_test
2018-07-13,18.45637073024331,19.432044825020455,roi_test
2018-07-14,18.709682116886434,19.446222386874496,roi_test
2018-07-15,19.04861241895045,19.475894374519356,roi_test
2018-07-16,19.370750876929698,19.29043918390823,roi_test
2018-07-17,19.690314694278236,19.32085123145314,roi_test
2018-07-18,19.65106094427042,19.183068284844268,roi_test
2018-07-19,19.894928126152827,19.472711854339014,roi_test
2018-07-20,20.00953349214988,19.59001791375135,roi_test
2018-07-21,20.21555957807333,19.7819375300907,roi_test
2018-07-22,20.619694246965928,19.97223043399425,roi_test
2018-07-23,20.96608517316626,20.204876010579436,roi_test
2018-07-24,21.529256876316992,20.42791412654052,roi_test
2018-07-25,22.1909542120763,20.60544749989059,roi_test
2018-07-26,22.40519279948479,20.812254819205517,roi_test
2018-07-27,22.305096946846508,21.090492112322025,roi_test
2018-07-28,22.213358281280286,21.338355467602046,roi_test
2018-07-29,22.431559715630897,21.517278891785978,roi_test
2018-07-30,23.02074531209943,21.593743536355845,roi_test
2018-07-31,23.376049095558777,21.390911287851782,roi_test
2018-08-01,23.618898226132213,21.269171340498833,roi_test
2018-08-02,23.821028180550613,21.147479850937597,roi_test
2018-08-03,23.696589884514133,21.201825201803278,roi_test
2018-08-04,23.534487816773254,21.33383860741689,roi_test
2018-08-05,22.65037240594495,21.318619077988874,roi_test
2018-08-06,21.97704038566149,21.091507349952792,roi_test
2018-08-07,21.91894749676426,20.894845028855826,roi_test
2018-08-08,21.85576247553659,20.8838912231997,roi_test
2018-08-09,22.09791187559794,20.829858659563666,roi_test
2018-08-10,21.769461899670468,20.796728786429288,roi_test
2018-08-11,20.902604965829454,20.69190886183589,roi_test
2018-08-12,20.337085467039355,20.480132086561216,roi_test
2018-08-13,19.530560984912448,20.41376964103716,roi_test
2018-08-14,19.43951373387606,20.228511908111546,roi_test
2018-08-15,19.548158541389192,19.874458054310224,roi_test
2018-08-16,19.80181132099063,20.05446536987365,roi_test
2018-08-17,19.806759893205285,20.274810076719586,roi_test
2018-08-18,19.80050689976425,20.390979441391057,roi_test
2018-08-19,19.713668035990082,20.483688700893502,roi_test
2018-08-20,19.346191155046185,20.42824704720099,roi_test
2018-08-21,19.429306459579973,20.307607842033857,roi_test
2018-08-22,19.716046156828195,20.323584344694364,roi_test
2018-08-23,19.775595217997548,20.370510588809044,roi_test
2018-08-24,19.628009541495512,20.181858684574166,roi_test
2018-08-25,19.075406326399143,20.00605544196633,roi_test
2018-08-26,18.879237305621704,19.861725785172553,roi_test
2018-08-27,18.678808751164546,19.76511604859532,roi_test
2018-08-28,18.561824263910527,19.649555470103103,roi_test
2018-08-29,18.757850787517253,19.65449066171459,roi_test
2018-08-30,18.726767333821027,19.627313718869786,roi_test
2018-08-31,18.414476749638936,19.6289957982405,roi_test
2019-06-01,11.130291934747659,12.768259646226861,roi_test
2019-06-02,11.2411910612569,13.769682648358993,roi_test
2019-06-03,11.821292978934927,14.04453883813847,roi_test
2019-06-04,12.986185090006417,14.285653117242832,roi_test
2019-06-05,14.084191442666619,14.62623448569088,roi_test
2019-06-06,14.289939662233563,14.718169952417563,roi_test
2019-06-07,14.452547129110304,15.006730224531513,roi_test
2019-06-08,14.6035257889241,15.419358919047337,roi_test
2019-06-09,14.114653010948318,15.666619209293879,roi_test
2019-06-10,14.085528627612801,15.701588508938107,roi_test
2019-06-11,14.420588684011415,15.364777187947457,roi_test
2019-06-12,14.589530303314524,15.251729943163692,roi_test
2019-06-13,15.128262835062191,15.252911344125355,roi_test
2019-06-14,15.199978303414543,15.174515078188982,roi_test
2019-06-15,15.307183633146394,15.212968805687394,roi_test
2019-06-16,15.273442066365297,15.233229821237622,roi_test
2019-06-17,15.660763194587718,15.43407542533437,roi_test
2019-06-18,16.202849380678195,15.737399817423537,roi_test
2019-06-19,16.541792750714343,15.951607298056036,roi_test
2019-06-20,17.082352797734032,16.42023181582282,roi_test
2019-06-21,17.160503523350403,16.453187897432045,roi_test
2019-06-22,16.885375375938683,16.24982661489498,roi_test
2019-06-23,17.042079370736502,16.26379252562012,roi_test
2019-06-24,17.157724984837365,16.526918397078777,roi_test
2019-06-25,18.261477368648112,16.9137269669174,roi_test
2019-06-26,18.400249792100425,17.205643394421408,roi_test
2019-06-27,17.717584988714012,17.31349505730523,roi_test
2019-06-28,17.698894224456442,17.317564292547534,roi_test
2019-06-29,17.748031550711843,17.479162680622498,roi_test
2019-06-30,18.029840745812336,17.761078357812345,roi_test
2019-07-01,17.771421470240657,17.71990436620334,roi_test
2019-07-02,17.04156678108959,17.692419825802048,roi_test
2019-07-03,16.22256932590521,17.959156834424398,roi_test
2019-07-04,15.721539019464384,18.330868582468902,roi_test
2019-07-05,15.385443654530341,18.610026042155113,roi_test
2019-07-06,15.312194981648547,18.075714986900778,roi_test
2019-07-07,15.115944676833399,18.083068222318094,roi_test
2019-07-08,14.996441009672807,18.38044399842432,roi_test
2019-07-09,15.340546603890377,18.653615263891773,roi_test
2019-07-10,15.497992972057048,18.668060281492885,roi_test
2019-07-11,15.65474680022259,18.895254575353434,roi_test
2019-07-12,16.166698242388986,19.220330982348855,roi_test
2019-07-13,16.672465344863166,19.432044825020455,roi_test
2019-07-14,16.77880124802262,19.446222386874496,roi_test
2019-07-15,16.630146936529666,19.475894374519356,roi_test
2019-07-16,16.221249210606995,19.29043918390823,roi_test
2019-07-17,16.532441459861307,19.32085123145314,roi_test
2019-07-18,17.11348008228448,19.183068284844268,roi_test
2019-07-19,17.36978509750956,19.472711854339014,roi_test
2019-07-20,17.43412141334184,19.59001791375135,roi_test
2019-07-21,17.330028949622648,19.7819375300907,roi_test
2019-07-22,17.140050271050985,19.97223043399425,roi_test
2019-07-23,17.783789962046647,20.204876010579436,roi_test
2019-07-24,18.554148674757535,20.42791412654052,roi_test
2019-07-25,18.802656612456445,20.60544749989059,roi_test
2019-07-26,18.81726979422634,20.812254819205517,roi_test
2019-07-27,18.788479488285727,21.090492112322025,roi_test
2019-07-28,18.801760862361096,21.338355467602046,roi_test
2019-07-29,19.274418350184135,21.517278891785978,roi_test
2019-07-30,19.03948290846793,21.593743536355845,roi_test
2019-07-31,19.16917234091775,21.390911287851782,roi_test
2019-08-01,19.026865249823373,21.269171340498833,roi_test
2019-08-02,18.798850206023815,21.147479850937597,roi_test
2019-08-03,19.072641168489284,21.201825201803278,roi_test
2019-08-04,19.24583137939014,21.33383860741689,roi_test
2019-08-05,19.40216196782402,21.318619077988874,roi_test
2019-08-06,19.293648277716283,21.091507349952792,roi_test
2019-08-07,19.073822788292592,20.894845028855826,roi_test
2019-08-08,19.07029806231361,20.8838912231997,roi_test
